OT,MT,DEP,SC,LAT,LON,SPOT
2023-02-08,2.2,9.0,1.0,34.04,135.09,和歌山?北部
2023-02-08,2.3,10.0,1.0,32.44,130.43,熊本?熊本地方
2023-02-08,2.9,12.0,1.0,37.3,137.12,石川?能登地方
2023-02-08,2.5,4.0,1.0,36.39,139.27,?木?北部
2023-02-07,3.8,45.0,1.0,24.21,124.08,石垣島近海
2023-02-07,3.8,107.0,2.0,36.34,140.17,茨城?北部
2023-02-07,2.5,6.0,1.0,34.05,135.15,和歌山?北部
2023-02-07,3.4,24.0,1.0,32.01,131.58,日向灘
2023-02-06,1.7,3.0,1.0,34.58,139.01,?岡?伊豆地方
2023-02-06,2.9,13.0,2.0,32.42,130.42,熊本?熊本地方
2023-02-05,3.3,82.0,1.0,35.55,139.48,埼玉?南部
2023-02-01,3.1,75.0,1.0,26.31,127.05,沖?本島近海
2023-01-30,3.4,13.0,2.0,36.27,136.48,富山?西部
2023-01-30,3.6,75.0,1.0,36.2,139.54,?木?南部
2023-01-29,4.9,144.0,3.0,35.21,139.14,神奈川?西部
2023-01-29,2.7,52.0,1.0,36.15,140.28,茨城?北部
2023-01-29,2.7,7.0,1.0,33.57,135.09,和歌山?北部
2023-01-27,2.8,7.0,1.0,35.17,136.28,岐阜?美濃中西部
2023-01-27,3.0,8.0,1.0,35.17,136.28,岐阜?美濃中西部
2023-01-26,2.5,21.0,1.0,35.23,139.21,神奈川?東部
2023-01-25,3.0,11.0,1.0,32.47,130.32,有明海
2023-01-25,2.9,11.0,1.0,37.3,137.15,石川?能登地方
2023-01-25,3.6,48.0,2.0,36.06,139.52,茨城?南部
2023-01-25,3.1,41.0,1.0,33.43,132.36,伊予灘
2023-01-24,2.8,9.0,1.0,36.46,140.34,茨城?北部
2023-01-24,3.3,55.0,1.0,36.26,140.36,茨城?北部
2023-01-24,2.4,12.0,1.0,32.42,130.37,熊本?熊本地方
2023-01-23,3.2,31.0,1.0,28.07,129.11,奄美大島近海
2023-01-23,4.3,35.0,1.0,24.16,125.1,宮古島近海
2023-01-22,2.7,12.0,1.0,37.32,137.18,能登半島沖
2023-01-22,2.7,11.0,1.0,37.29,137.18,石川?能登地方
2023-01-22,2.8,12.0,1.0,32.44,130.35,有明海
2023-01-22,3.6,35.0,2.0,28.06,130.22,奄美大島近海
2023-01-22,2.1,11.0,1.0,37.29,137.17,石川?能登地方
2023-01-21,3.6,53.0,2.0,36.23,140.37,茨城?北部
2023-01-21,2.7,7.0,1.0,32.59,131.06,熊本?阿蘇地方
2023-01-21,3.5,50.0,1.0,29.2,129.54,奄美大島北東沖
2023-01-20,3.3,11.0,2.0,35.01,132.53,?島?北部
2023-01-20,2.9,29.0,1.0,36.29,140.52,茨城?沖
2023-01-19,3.6,34.0,1.0,32.28,132.03,日向灘
2023-01-18,3.6,11.0,1.0,24.51,124.59,宮古島近海
2023-01-18,4.6,14.0,3.0,24.51,124.59,宮古島近海
2023-01-18,2.3,11.0,1.0,37.1,138.1,新潟?上中越沖
2023-01-18,4.2,50.0,2.0,24.48,125.23,宮古島近海
2023-01-18,2.3,6.0,1.0,33.55,135.08,和歌山?北部
2023-01-17,4.3,24.0,1.0,30.0,131.16,種子島南東沖
2023-01-17,2.5,15.0,1.0,32.28,131.28,宮崎?北部山沿い
2023-01-17,2.9,15.0,1.0,32.28,131.28,宮崎?北部山沿い
2023-01-16,5.9,422.0,3.0,28.58,139.44,小笠原諸島西方沖
2023-01-16,3.1,12.0,2.0,33.54,131.19,周防灘
2023-01-16,2.5,13.0,1.0,29.36,129.37,トカラ列島近海
2023-01-16,3.4,62.0,1.0,26.17,126.56,沖?本島近海
2023-01-15,2.2,13.0,1.0,37.3,137.17,石川?能登地方
2023-01-15,3.3,61.0,1.0,36.0,140.09,茨城?南部
2023-01-15,5.3,30.0,2.0,25.06,125.5,宮古島近海
2023-01-15,5.4,410.0,1.0,29.55,139.28,鳥島近海
2023-01-15,2.9,7.0,2.0,32.59,131.06,熊本?阿蘇地方
2023-01-15,2.6,15.0,1.0,32.28,131.28,宮崎?北部山沿い
2023-01-15,2.5,13.0,1.0,29.35,129.4,トカラ列島近海
2023-01-15,2.2,14.0,1.0,29.36,129.38,トカラ列島近海
2023-01-15,3.4,12.0,2.0,29.37,129.36,トカラ列島近海
2023-01-14,3.5,17.0,2.0,27.34,128.51,奄美大島近海
2023-01-14,2.1,12.0,1.0,29.37,129.34,トカラ列島近海
2023-01-14,3.5,14.0,2.0,37.29,137.16,石川?能登地方
2023-01-14,3.1,32.0,1.0,36.01,140.23,茨城?南部
2023-01-14,3.2,41.0,1.0,36.0,140.16,茨城?南部
2023-01-14,2.6,12.0,1.0,29.37,129.37,トカラ列島近海
2023-01-14,4.9,23.0,1.0,23.56,122.2,台?付近
2023-01-13,3.0,9.0,2.0,37.27,137.16,石川?能登地方
2023-01-13,2.6,8.0,1.0,34.07,135.06,紀伊水道
2023-01-13,4.1,13.0,2.0,37.3,137.16,石川?能登地方
2023-01-13,3.4,53.0,2.0,36.26,140.39,茨城?沖
2023-01-12,2.3,10.0,1.0,34.16,139.14,新島?神津島近海
2023-01-12,2.4,9.0,1.0,34.16,139.15,新島?神津島近海
2023-01-12,1.6,5.0,1.0,34.13,135.09,和歌山?北部
2023-01-12,2.4,9.0,1.0,34.16,139.15,新島?神津島近海
2023-01-12,2.2,9.0,1.0,34.16,139.15,新島?神津島近海
2023-01-12,3.4,16.0,1.0,28.29,129.26,奄美大島近海
2023-01-11,4.1,13.0,3.0,35.25,139.04,神奈川?西部
2023-01-11,2.1,8.0,1.0,37.27,137.16,石川?能登地方
2023-01-11,2.7,8.0,1.0,37.04,140.26,福島?中通り
2023-01-08,3.5,55.0,2.0,36.44,140.55,茨城?沖
2023-01-07,1.6,6.0,1.0,37.02,139.21,福島??津
2023-01-06,3.9,12.0,3.0,37.29,137.13,石川?能登地方
2023-01-06,4.5,13.0,4.0,37.3,137.16,石川?能登地方
2023-01-06,1.9,6.0,1.0,34.07,135.21,和歌山?北部
2023-01-06,3.0,46.0,1.0,35.52,140.27,千葉?北東部
2023-01-05,3.1,12.0,1.0,37.31,137.17,石川?能登地方
2023-01-04,2.9,57.0,1.0,36.12,139.47,茨城?南部
2023-01-04,2.6,7.0,2.0,31.55,131.0,宮崎?南部山沿い
2023-01-04,2.0,3.0,1.0,36.03,137.26,岐阜?飛?地方
2023-01-04,2.6,11.0,1.0,35.55,136.43,福井?嶺北
2023-01-03,2.7,19.0,1.0,34.16,132.33,?島?南西部
2023-01-03,4.0,87.0,2.0,36.02,139.54,茨城?南部
2023-01-03,3.5,33.0,2.0,31.48,131.36,日向灘
2023-01-01,3.5,37.0,1.0,28.08,129.3,奄美大島近海
2023-01-01,2.9,10.0,1.0,35.44,136.49,岐阜?美濃中西部
2022-12-31,1.2,4.0,1.0,34.01,135.14,和歌山?北部
2022-12-31,2.1,4.0,1.0,34.05,135.11,和歌山?北部
2022-12-30,3.9,53.0,2.0,36.08,139.5,茨城?南部
2022-12-30,3.4,40.0,1.0,33.43,134.57,紀伊水道
2022-12-30,2.8,15.0,1.0,34.56,135.31,大阪府北部
2022-12-30,2.1,10.0,1.0,36.16,138.5,群馬?南部
2022-12-30,2.6,6.0,1.0,33.54,134.22,?島?南部
2022-12-29,4.3,29.0,1.0,23.59,122.38,?那?島近海
2022-12-29,3.6,32.0,1.0,30.38,131.2,種子島近海
2022-12-29,3.6,12.0,2.0,37.31,137.17,石川?能登地方
2022-12-29,3.5,15.0,2.0,34.56,135.31,大阪府北部
2022-12-29,4.8,70.0,2.0,29.14,130.35,奄美大島北東沖
2022-12-29,3.1,15.0,1.0,32.32,129.53,天草灘
2022-12-29,4.4,35.0,3.0,33.32,133.56,高知?東部
2022-12-27,3.0,6.0,2.0,36.55,139.43,?木?北部
2022-12-27,4.0,74.0,2.0,35.18,139.58,千葉?南部
2022-12-27,2.5,12.0,1.0,37.29,137.13,石川?能登地方
2022-12-26,2.9,12.0,1.0,35.37,135.01,京都府北部
2022-12-26,3.3,15.0,2.0,42.22,140.2,?浦?
2022-12-25,1.9,8.0,1.0,37.27,137.15,石川?能登地方
2022-12-25,3.4,8.0,3.0,34.07,135.07,紀伊水道
2022-12-25,3.2,112.0,1.0,37.0,140.23,福島?中通り
2022-12-24,5.2,542.0,1.0,28.11,139.06,小笠原諸島西方沖
2022-12-24,2.8,8.0,1.0,41.26,140.09,渡島地方西部
2022-12-24,3.5,37.0,2.0,35.52,140.28,千葉?北東部
2022-12-23,1.8,5.0,1.0,34.05,135.08,和歌山?北部
2022-12-23,3.7,13.0,2.0,41.34,140.37,津?海?
2022-12-22,3.3,85.0,1.0,35.39,139.56,東京?
2022-12-22,3.1,68.0,1.0,32.49,131.29,宮崎?北部山沿い
2022-12-22,3.0,15.0,1.0,35.09,140.09,千葉?南部
2022-12-22,2.7,15.0,1.0,35.08,140.09,千葉?南部
2022-12-22,3.0,15.0,1.0,35.08,140.09,千葉?南部
2022-12-22,3.0,14.0,1.0,32.4,130.02,橘?
2022-12-22,3.4,14.0,2.0,32.4,130.02,橘?
2022-12-22,2.3,12.0,1.0,32.19,130.28,熊本?天草?芦北地方
2022-12-21,3.3,6.0,2.0,34.14,135.26,和歌山?北部
2022-12-21,4.1,10.0,3.0,34.26,139.17,新島?神津島近海
2022-12-21,2.1,9.0,1.0,34.26,139.17,新島?神津島近海
2022-12-21,2.8,12.0,1.0,37.32,137.17,能登半島沖
2022-12-21,3.2,103.0,1.0,35.58,139.26,埼玉?南部
2022-12-21,3.8,10.0,2.0,34.26,139.16,新島?神津島近海
2022-12-20,2.1,2.0,1.0,36.49,138.05,長野?北部
2022-12-20,3.3,15.0,1.0,32.28,131.28,宮崎?北部山沿い
2022-12-20,3.6,30.0,1.0,30.24,131.12,種子島近海
2022-12-19,3.0,11.0,1.0,32.29,130.42,熊本?熊本地方
2022-12-19,3.8,30.0,1.0,30.21,131.15,種子島近海
2022-12-19,4.1,27.0,4.0,35.22,140.2,千葉?北東部
2022-12-18,4.8,31.0,2.0,30.22,131.15,種子島近海
2022-12-18,3.8,17.0,1.0,40.56,139.2,?森?西方沖
2022-12-18,4.9,108.0,2.0,26.48,126.36,沖?本島北西沖
2022-12-18,3.4,13.0,2.0,34.42,136.52,伊勢?
2022-12-18,4.1,32.0,2.0,31.49,131.37,日向灘
2022-12-18,5.4,34.0,4.0,31.47,131.38,日向灘
2022-12-18,3.9,13.0,3.0,37.27,137.08,石川?能登地方
2022-12-16,3.1,7.0,2.0,34.1,135.1,紀伊水道
2022-12-16,4.1,36.0,1.0,24.2,125.13,宮古島近海
2022-12-16,4.3,79.0,3.0,36.04,139.48,千葉?北西部
2022-12-16,3.2,34.0,1.0,33.42,135.48,和歌山?南部
2022-12-15,3.6,12.0,2.0,42.42,140.19,後志地方西部
2022-12-15,3.2,12.0,2.0,42.42,140.19,後志地方西部
2022-12-15,4.3,13.0,3.0,42.42,140.19,後志地方西部
2022-12-15,2.8,9.0,2.0,36.38,140.36,茨城?北部
2022-12-14,2.9,20.0,1.0,34.46,138.33,駿河?
2022-12-14,3.8,49.0,1.0,24.54,125.39,宮古島近海
2022-12-14,2.8,6.0,2.0,35.48,137.27,長野?南部
2022-12-14,3.3,33.0,1.0,27.34,129.24,奄美大島近海
2022-12-13,6.0,37.0,4.0,27.36,129.24,奄美大島近海
2022-12-13,2.8,14.0,1.0,37.3,137.17,石川?能登地方
2022-12-13,3.4,42.0,1.0,24.49,125.22,宮古島近海
2022-12-13,3.6,14.0,1.0,24.54,124.47,宮古島近海
2022-12-12,3.0,8.0,1.0,40.01,140.33,秋田??陸北部
2022-12-12,2.3,13.0,1.0,32.4,130.03,橘?
2022-12-12,2.8,9.0,1.0,34.27,139.16,新島?神津島近海
2022-12-11,2.8,7.0,1.0,34.14,135.1,和歌山?北部
2022-12-11,3.2,5.0,3.0,36.39,139.27,?木?北部
2022-12-11,3.4,43.0,1.0,32.58,132.05,豊後水道
2022-12-11,2.9,12.0,1.0,37.31,137.17,石川?能登地方
2022-12-11,3.0,12.0,1.0,37.31,137.17,石川?能登地方
2022-12-11,3.6,12.0,2.0,37.31,137.17,石川?能登地方
2022-12-10,3.1,67.0,1.0,36.03,139.23,埼玉?北部
2022-12-10,3.6,10.0,2.0,34.27,139.16,新島?神津島近海
2022-12-10,3.9,42.0,2.0,27.26,128.4,沖?本島近海
2022-12-10,4.1,119.0,2.0,35.39,139.43,東京都２３?
2022-12-10,2.9,12.0,1.0,37.31,137.17,石川?能登地方
2022-12-09,3.7,85.0,1.0,36.35,140.35,茨城?北部
2022-12-09,4.1,12.0,3.0,37.31,137.17,石川?能登地方
2022-12-08,4.1,9.0,3.0,31.18,130.41,鹿?島?
2022-12-08,3.3,58.0,1.0,36.13,139.47,茨城?南部
2022-12-08,2.3,14.0,1.0,32.4,130.02,橘?
2022-12-07,2.9,14.0,2.0,32.4,130.03,橘?
2022-12-07,3.2,16.0,1.0,32.39,130.41,熊本?熊本地方
2022-12-07,3.7,31.0,1.0,28.32,129.45,奄美大島近海
2022-12-05,3.4,45.0,1.0,36.15,140.54,茨城?沖
2022-12-05,3.4,14.0,3.0,32.4,130.03,橘?
2022-12-05,4.4,53.0,1.0,31.23,132.27,九州地方南東沖
2022-12-05,3.2,14.0,1.0,37.3,137.13,石川?能登地方
2022-12-04,3.1,37.0,1.0,31.51,131.42,日向灘
2022-12-04,3.2,100.0,1.0,36.18,139.08,群馬?南部
2022-12-04,2.7,14.0,1.0,37.31,137.15,石川?能登地方
2022-12-04,3.3,92.0,1.0,36.52,140.21,茨城?北部
2022-12-03,1.8,7.0,1.0,41.51,140.37,渡島地方東部
2022-12-02,3.8,58.0,2.0,35.23,140.27,千葉?東方沖
2022-12-02,2.9,9.0,2.0,36.38,140.36,茨城?北部
2022-12-02,3.0,24.0,1.0,33.29,135.36,和歌山?南方沖
2022-12-02,2.9,13.0,1.0,33.46,134.19,?島?南部
2022-12-02,3.7,11.0,2.0,34.44,135.58,奈良?
2022-12-01,2.3,5.0,1.0,31.15,130.32,鹿?島?薩摩地方
2022-11-30,4.4,14.0,3.0,37.27,137.08,石川?能登地方
2022-11-30,2.6,3.0,1.0,36.44,139.25,?木?北部
2022-11-30,2.8,11.0,1.0,37.3,137.12,石川?能登地方
2022-11-30,5.4,35.0,1.0,26.24,129.19,沖?本島近海
2022-11-29,2.8,12.0,1.0,26.47,128.07,沖?本島近海
2022-11-29,3.3,1.0,1.0,36.27,137.37,富山?東部
2022-11-29,2.0,14.0,1.0,32.4,130.03,橘?
2022-11-28,2.7,42.0,1.0,34.58,137.14,愛知?西部
2022-11-28,1.6,6.0,1.0,37.26,137.2,富山?
2022-11-28,2.6,13.0,1.0,37.32,137.13,能登半島沖
2022-11-27,3.4,52.0,1.0,36.26,140.41,茨城?沖
2022-11-27,3.2,14.0,2.0,37.3,137.13,石川?能登地方
2022-11-27,2.9,14.0,1.0,37.3,137.13,石川?能登地方
2022-11-27,1.9,8.0,1.0,32.39,130.45,熊本?熊本地方
2022-11-27,3.0,31.0,1.0,35.52,140.54,千葉?東方沖
2022-11-26,4.2,13.0,3.0,37.32,137.13,能登半島沖
2022-11-26,2.8,8.0,1.0,35.53,138.07,長野?南部
2022-11-26,3.1,12.0,1.0,34.53,135.35,大阪府北部
2022-11-26,2.2,6.0,1.0,36.03,137.31,岐阜?飛?地方
2022-11-25,4.8,330.0,1.0,34.23,137.36,遠州灘
2022-11-25,2.9,14.0,1.0,32.38,130.42,熊本?熊本地方
2022-11-24,2.5,14.0,1.0,32.38,130.42,熊本?熊本地方
2022-11-24,4.0,14.0,3.0,32.38,130.42,熊本?熊本地方
2022-11-24,2.7,7.0,1.0,40.02,140.32,秋田??陸北部
2022-11-24,2.7,13.0,1.0,37.3,137.13,石川?能登地方
2022-11-24,3.9,13.0,2.0,37.31,137.12,能登半島沖
2022-11-24,4.2,46.0,2.0,35.51,140.17,千葉?北西部
2022-11-24,3.3,47.0,1.0,35.52,140.17,千葉?北西部
2022-11-24,1.9,11.0,1.0,29.14,129.11,トカラ列島近海
2022-11-24,3.1,9.0,3.0,42.53,140.34,後志地方西部
2022-11-24,4.7,258.0,1.0,44.12,140.09,北海道西方沖
2022-11-23,3.5,8.0,2.0,40.02,140.32,秋田??陸北部
2022-11-23,2.2,9.0,1.0,33.59,134.06,?島?北部
2022-11-23,3.3,5.0,1.0,40.43,140.49,?森?津?北部
2022-11-22,2.9,11.0,1.0,37.27,137.09,石川?能登地方
2022-11-22,2.8,5.0,2.0,35.56,138.06,長野?南部
2022-11-22,3.1,11.0,1.0,37.3,137.14,石川?能登地方
2022-11-22,2.7,14.0,1.0,29.09,129.13,トカラ列島近海
2022-11-22,3.7,46.0,2.0,33.21,132.12,豊後水道
2022-11-22,3.0,12.0,1.0,29.08,129.08,トカラ列島近海
2022-11-22,2.6,28.0,1.0,34.43,137.55,?岡?西部
2022-11-21,5.7,425.0,1.0,29.12,139.45,鳥島近海
2022-11-20,3.9,53.0,2.0,33.49,135.39,和歌山?南部
2022-11-20,3.1,8.0,2.0,35.18,133.17,島根?東部
2022-11-20,2.7,7.0,1.0,33.54,134.22,?島?南部
2022-11-19,2.5,6.0,3.0,37.26,137.19,富山?
2022-11-19,2.3,5.0,2.0,37.26,137.19,富山?
2022-11-19,2.3,9.0,1.0,37.17,140.0,福島?中通り
2022-11-19,3.0,56.0,1.0,35.26,140.27,千葉?東方沖
2022-11-19,2.9,15.0,1.0,34.02,133.03,???海中部
2022-11-19,2.1,13.0,1.0,29.17,129.15,トカラ列島近海
2022-11-19,2.6,7.0,1.0,33.01,131.08,熊本?阿蘇地方
2022-11-19,1.7,5.0,1.0,37.26,137.2,富山?
2022-11-19,1.8,6.0,1.0,37.26,137.2,富山?
2022-11-19,2.2,7.0,1.0,36.18,138.01,長野?中部
2022-11-19,1.6,5.0,1.0,37.26,137.2,富山?
2022-11-19,3.5,5.0,2.0,34.11,135.09,紀伊水道
2022-11-19,2.9,5.0,1.0,34.1,135.09,紀伊水道
2022-11-19,3.8,5.0,2.0,34.1,135.08,紀伊水道
2022-11-17,4.3,72.0,3.0,35.39,140.04,千葉?北西部
2022-11-17,2.0,15.0,1.0,29.16,129.11,トカラ列島近海
2022-11-16,2.5,44.0,1.0,32.09,131.28,宮崎?北部平野部
2022-11-16,3.3,47.0,1.0,24.19,122.59,?那?島近海
2022-11-16,3.0,31.0,1.0,34.26,132.4,?島?南西部
2022-11-15,1.4,6.0,1.0,37.26,137.2,富山?
2022-11-15,2.7,11.0,1.0,37.3,137.14,石川?能登地方
2022-11-15,2.2,10.0,1.0,36.57,138.29,長野?北部
2022-11-14,4.2,12.0,4.0,37.31,137.15,石川?能登地方
2022-11-14,6.4,362.0,4.0,33.5,137.25,三重?南東沖
2022-11-14,2.6,15.0,1.0,35.08,140.08,千葉?南部
2022-11-14,2.9,15.0,1.0,35.08,140.08,千葉?南部
2022-11-13,2.6,13.0,1.0,37.31,137.18,石川?能登地方
2022-11-12,4.9,462.0,1.0,27.4,140.38,小笠原諸島西方沖
2022-11-12,5.2,57.0,1.0,25.04,128.52,沖?本島近海
2022-11-11,3.7,52.0,3.0,36.11,140.01,茨城?南部
2022-11-10,3.0,13.0,1.0,37.29,137.13,石川?能登地方
2022-11-10,3.8,33.0,2.0,35.32,141.0,千葉?東方沖
2022-11-10,3.3,46.0,1.0,33.52,135.28,和歌山?南部
2022-11-10,3.4,51.0,2.0,36.11,140.01,茨城?南部
2022-11-09,3.5,63.0,1.0,36.02,140.05,茨城?南部
2022-11-09,4.9,51.0,5.0,36.11,140.01,茨城?南部
2022-11-09,4.3,34.0,2.0,31.42,131.47,日向灘
2022-11-09,3.2,17.0,1.0,27.58,129.09,奄美大島近海
2022-11-09,3.9,49.0,2.0,24.49,125.22,宮古島近海
2022-11-08,3.0,13.0,1.0,37.3,137.12,石川?能登地方
2022-11-08,3.6,8.0,3.0,29.37,129.45,トカラ列島近海
2022-11-06,1.6,8.0,1.0,33.17,131.27,大分?中部
2022-11-06,2.7,5.0,2.0,35.56,138.06,長野?南部
2022-11-06,3.8,33.0,1.0,31.42,131.47,日向灘
2022-11-05,3.0,16.0,1.0,27.46,129.04,奄美大島近海
2022-11-04,2.7,10.0,1.0,36.41,140.34,茨城?北部
2022-11-04,3.1,13.0,1.0,37.29,137.1,石川?能登地方
2022-11-04,3.7,17.0,2.0,35.09,140.04,千葉?南部
2022-11-04,4.2,17.0,3.0,35.08,140.05,千葉?南部
2022-11-03,3.5,29.0,1.0,33.21,135.11,和歌山?南方沖
2022-11-03,4.5,71.0,2.0,35.39,140.11,千葉?北西部
2022-11-03,3.3,42.0,1.0,32.4,132.05,日向灘
2022-11-03,4.9,68.0,3.0,35.39,140.11,千葉?北西部
2022-11-03,4.0,68.0,2.0,35.39,140.1,千葉?北西部
2022-11-03,3.6,7.0,3.0,37.1,140.07,福島?中通り
2022-11-02,2.6,13.0,1.0,37.3,137.13,石川?能登地方
2022-11-02,3.4,13.0,1.0,34.15,130.39,福岡?北西沖
2022-11-02,2.4,7.0,1.0,34.15,135.1,和歌山?北部
2022-11-02,1.7,5.0,1.0,34.12,135.1,和歌山?北部
2022-11-02,2.8,11.0,1.0,37.3,137.13,石川?能登地方
2022-11-01,4.7,106.0,1.0,24.41,122.32,?那?島近海
2022-11-01,3.4,8.0,2.0,35.12,133.02,島根?東部
2022-11-01,2.9,6.0,1.0,40.01,140.35,秋田??陸北部
2022-11-01,2.6,8.0,1.0,34.57,135.39,京都府南部
2022-10-31,2.1,5.0,1.0,35.56,138.06,長野?南部
2022-10-31,3.4,5.0,3.0,29.34,129.44,トカラ列島近海
2022-10-31,3.1,55.0,1.0,36.27,140.35,茨城?北部
2022-10-30,2.5,11.0,1.0,37.31,137.15,石川?能登地方
2022-10-30,2.3,5.0,1.0,35.56,138.06,長野?南部
2022-10-29,3.2,45.0,1.0,36.37,141.0,茨城?沖
2022-10-28,2.7,12.0,1.0,37.3,137.12,石川?能登地方
2022-10-28,3.1,41.0,1.0,33.4,135.11,紀伊水道
2022-10-27,3.6,15.0,2.0,34.59,136.3,三重?北部
2022-10-26,4.5,38.0,2.0,30.09,131.22,種子島南東沖
2022-10-26,3.6,66.0,1.0,28.33,129.14,奄美大島近海
2022-10-26,2.1,6.0,1.0,29.35,129.41,トカラ列島近海
2022-10-26,3.1,44.0,1.0,36.02,139.54,茨城?南部
2022-10-25,2.6,12.0,1.0,29.57,129.58,トカラ列島近海
2022-10-25,2.5,13.0,1.0,37.3,137.13,石川?能登地方
2022-10-25,3.1,7.0,2.0,29.35,129.39,トカラ列島近海
2022-10-25,3.2,13.0,1.0,37.31,137.12,能登半島沖
2022-10-25,2.3,5.0,1.0,29.36,129.42,トカラ列島近海
2022-10-25,2.6,6.0,1.0,29.34,129.42,トカラ列島近海
2022-10-25,2.9,11.0,3.0,29.36,129.39,トカラ列島近海
2022-10-25,2.6,6.0,2.0,29.36,129.41,トカラ列島近海
2022-10-25,2.4,7.0,1.0,29.36,129.41,トカラ列島近海
2022-10-25,2.5,6.0,1.0,29.36,129.41,トカラ列島近海
2022-10-25,3.4,0.0,3.0,29.35,129.45,トカラ列島近海
2022-10-25,3.2,7.0,3.0,29.36,129.39,トカラ列島近海
2022-10-24,4.0,26.0,1.0,24.42,125.1,宮古島近海
2022-10-24,2.2,13.0,1.0,37.0,138.31,長野?北部
2022-10-22,2.1,13.0,1.0,29.55,130.01,トカラ列島近海
2022-10-22,2.5,5.0,1.0,36.48,139.39,?木?北部
2022-10-21,1.9,8.0,1.0,36.22,136.35,石川?加賀地方
2022-10-19,2.3,8.0,1.0,34.57,135.39,京都府南部
2022-10-19,3.4,8.0,3.0,34.57,135.39,京都府南部
2022-10-19,3.2,8.0,2.0,34.57,135.39,京都府南部
2022-10-19,3.9,8.0,2.0,37.33,139.11,新潟?中越地方
2022-10-18,2.2,7.0,1.0,34.0,135.09,和歌山?北部
2022-10-18,2.2,10.0,1.0,29.55,130.02,トカラ列島近海
2022-10-18,3.1,8.0,1.0,35.05,135.4,京都府南部
2022-10-18,3.2,32.0,1.0,27.59,129.29,奄美大島近海
2022-10-17,2.2,8.0,1.0,42.05,140.24,渡島地方北部
2022-10-17,3.4,10.0,2.0,35.21,133.52,鳥取?中部
2022-10-17,3.5,47.0,1.0,34.0,132.29,安芸灘
2022-10-16,2.9,13.0,1.0,37.31,137.12,能登半島沖
2022-10-16,3.3,9.0,1.0,35.46,140.51,千葉?東方沖
2022-10-16,4.0,9.0,2.0,35.46,140.51,千葉?東方沖
2022-10-16,2.4,9.0,1.0,35.55,136.38,福井?嶺北
2022-10-16,2.0,8.0,1.0,37.27,137.15,石川?能登地方
2022-10-16,4.2,128.0,2.0,35.53,139.02,東京都多摩西部
2022-10-14,2.9,13.0,1.0,29.55,130.01,トカラ列島近海
2022-10-14,3.4,7.0,1.0,36.49,140.35,茨城?北部
2022-10-13,3.2,69.0,1.0,35.39,140.04,千葉?北西部
2022-10-13,3.1,11.0,1.0,37.3,137.13,石川?能登地方
2022-10-13,2.7,14.0,1.0,37.3,137.17,石川?能登地方
2022-10-13,2.7,35.0,1.0,33.1,132.24,豊後水道
2022-10-12,3.7,63.0,2.0,36.02,140.05,茨城?南部
2022-10-11,3.2,57.0,1.0,36.32,140.34,茨城?北部
2022-10-11,3.0,13.0,1.0,35.16,133.14,島根?東部
2022-10-11,3.9,29.0,1.0,43.08,139.1,北海道南西沖
2022-10-11,5.9,24.0,2.0,23.55,122.14,台?付近
2022-10-11,1.4,7.0,1.0,41.29,140.13,渡島地方西部
2022-10-10,2.7,9.0,1.0,36.39,140.36,茨城?北部
2022-10-09,4.1,44.0,2.0,26.34,128.08,沖?本島近海
2022-10-08,3.3,27.0,1.0,27.18,128.55,沖?本島近海
2022-10-08,2.6,9.0,1.0,41.53,140.58,渡島地方東部
2022-10-08,2.9,9.0,2.0,41.53,140.58,渡島地方東部
2022-10-08,2.0,9.0,1.0,41.53,140.58,渡島地方東部
2022-10-08,2.2,9.0,1.0,41.53,140.58,渡島地方東部
2022-10-08,2.2,9.0,1.0,41.53,140.59,渡島地方東部
2022-10-07,2.3,22.0,1.0,35.2,138.27,山梨?中?西部
2022-10-07,4.7,25.0,2.0,33.35,139.22,三宅島近海
2022-10-07,5.1,153.0,2.0,27.4,126.54,沖?本島北西沖
2022-10-05,2.4,11.0,1.0,37.31,137.15,石川?能登地方
2022-10-05,3.5,7.0,1.0,36.49,140.35,茨城?北部
2022-10-04,2.2,14.0,1.0,32.4,130.03,橘?
2022-10-04,2.9,12.0,1.0,37.3,137.12,石川?能登地方
2022-10-04,2.3,15.0,1.0,29.19,129.25,トカラ列島近海
2022-10-03,2.3,14.0,1.0,32.4,130.03,橘?
2022-10-03,2.0,13.0,1.0,32.4,130.03,橘?
2022-10-03,4.3,34.0,2.0,40.2,139.05,秋田?沖
2022-10-03,3.6,46.0,2.0,36.04,139.51,茨城?南部
2022-10-03,3.4,71.0,1.0,35.36,140.08,千葉?北西部
2022-10-02,3.3,28.0,1.0,26.46,126.22,沖?本島北西沖
2022-10-02,2.7,8.0,1.0,36.03,136.24,福井?嶺北
2022-10-02,4.3,28.0,1.0,26.46,126.22,沖?本島北西沖
2022-10-02,2.7,6.0,1.0,36.07,137.38,長野?中部
2022-10-02,1.9,10.0,1.0,41.57,140.57,?浦?
2022-10-02,5.9,29.0,5.0,31.18,131.31,大隅半島東方沖
2022-10-01,3.8,28.0,2.0,33.33,135.43,和歌山?南部
2022-09-30,3.0,52.0,1.0,35.22,137.36,岐阜?美濃東部
2022-09-30,3.1,41.0,1.0,33.39,135.26,和歌山?南部
2022-09-30,4.4,47.0,4.0,36.04,139.51,茨城?南部
