OT,MT,DEP,SC,LAT,LON,SPOT
2023-05-01,1.3,7.0,1,35.71,129.34,경북 경주시 남남동쪽 19km 지역
2023-05-01,1.0,11.0,1,36.35,127.2,충남 공주시 남동쪽 13km 지역
2023-05-01,1.2,5.0,1,36.33,127.75,충북 옥천군 동쪽 16km 지역
2023-04-30,3.1,6.0,4,36.32,127.75,충북 옥천군 동쪽 16km 지역
2023-04-29,1.6,18.0,1,37.87,129.54,강원 동해시 북동쪽 54km 해역
2023-04-29,1.8,31.0,1,37.85,129.51,강원 동해시 북동쪽 50km 해역
2023-04-28,2.6,27.0,1,37.88,129.51,강원 동해시 북동쪽 53km 해역
2023-04-28,1.7,30.0,1,37.86,129.49,강원 동해시 북동쪽 50km 해역
2023-04-28,1.9,26.0,1,37.87,129.52,강원 동해시 북동쪽 52km 해역
2023-04-28,0.9,10.0,1,35.73,129.4,경북 경주시 남동쪽 21km 지역
2023-04-28,1.6,29.0,1,37.86,129.51,강원 동해시 북동쪽 51km 해역
2023-04-27,1.5,25.0,1,37.87,129.53,강원 동해시 북동쪽 53km 해역
2023-04-27,1.8,29.0,1,37.85,129.48,강원 동해시 북동쪽 48km 해역
2023-04-27,1.1,12.0,1,36.65,128.12,경북 문경시 북서쪽 9km 지역
2023-04-27,1.3,13.0,1,36.71,128.75,경북 안동시 북쪽 16km 지역
2023-04-27,1.4,26.0,1,37.86,129.51,강원 동해시 북동쪽 51km 해역
2023-04-26,1.5,28.0,1,37.86,129.49,강원 동해시 북동쪽 50km 해역
2023-04-26,1.7,15.0,1,36.5,125.91,충남 태안군 서격렬비도 동남동쪽 35km 해역
2023-04-26,2.0,27.0,1,37.87,129.52,강원 동해시 북동쪽 52km 해역
2023-04-26,2.2,28.0,1,37.86,129.51,강원 동해시 북동쪽 51km 해역
2023-04-25,1.1,12.0,1,36.66,128.13,경북 문경시 북북서쪽 10km 지역
2023-04-25,1.5,17.0,1,35.51,128.49,경남 창녕군 남쪽 4km 지역
2023-04-25,3.5,33.0,1,37.86,129.49,강원 동해시 북동쪽 50km 해역
2023-04-25,2.7,12.0,3,36.66,128.12,경북 문경시 북서쪽 10km 지역
2023-04-25,3.1,28.0,2,37.87,129.52,강원 동해시 북동쪽 52km 해역
2023-04-25,2.3,25.0,1,37.88,129.54,강원 동해시 북동쪽 54km 해역
2023-04-25,1.5,14.0,1,36.09,129.5,경북 포항시 북구 동북동쪽 13km 해역
2023-04-25,1.4,20.0,1,37.88,129.54,강원 동해시 북동쪽 54km 해역
2023-04-24,2.4,27.0,1,37.87,129.52,강원 동해시 북동쪽 52km 해역
2023-04-24,2.1,27.0,1,37.87,129.53,강원 동해시 북동쪽 53km 해역
2023-04-24,1.5,20.0,1,37.87,129.51,강원 동해시 북동쪽 52km 해역
2023-04-24,2.9,31.0,1,37.85,129.47,강원 동해시 북동쪽 48km 해역
2023-04-24,1.5,14.0,1,36.37,127.23,충남 공주시 남동쪽 13km 지역
2023-04-24,1.7,25.0,1,37.87,129.53,강원 동해시 북동쪽 53km 해역
2023-04-24,1.7,22.0,1,37.87,129.53,강원 동해시 북동쪽 53km 해역
2023-04-24,1.6,20.0,1,37.89,129.53,강원 동해시 북동쪽 55km 해역
2023-04-23,1.5,26.0,1,37.88,129.53,강원 동해시 북동쪽 54km 해역
2023-04-23,2.7,27.0,1,37.87,129.52,강원 동해시 북동쪽 52km 해역
2023-04-23,1.7,23.0,1,37.86,129.53,강원 동해시 북동쪽 52km 해역
2023-04-23,1.6,22.0,1,37.86,129.53,강원 동해시 북동쪽 52km 해역
2023-04-23,1.6,22.0,1,37.86,129.52,강원 동해시 북동쪽 52km 해역
2023-04-23,1.7,26.0,1,37.88,129.52,강원 동해시 북동쪽 53km 해역
2023-04-22,1.6,6.0,1,35.27,128.6,경남 창원시 의창구 서북서쪽 4km 지역
2023-04-21,1.4,13.0,1,36.09,128.42,경북 구미시 동남동쪽 8km 지역
2023-04-21,1.9,18.0,1,36.53,129.67,경북 영덕군 동북동쪽 30km 해역
2023-04-19,1.8,16.0,1,34.07,124.6,전남 신안군 흑산도 남서쪽 100km 해역
2023-04-19,1.6,12.0,2,36.33,127.65,충북 옥천군 동북동쪽 8km 지역
2023-04-19,2.6,14.0,1,33.09,125.42,제주 서귀포시 서쪽 108km 해역
2023-04-18,1.6,6.0,1,35.73,127.18,전북 임실군 북서쪽 16km 지역
2023-04-18,1.9,10.0,1,40.17,127.26,북한 함경남도 장진 남쪽 24km 지역
2023-04-18,1.3,9.0,1,37.44,127.47,경기 양평군 남남서쪽 6km 지역
2023-04-18,1.4,7.0,1,38.41,127.55,북한 강원 평강 동쪽 23km 지역
2023-04-17,1.4,16.0,1,35.41,125.97,전남 영광군 서북서쪽 51km 해역
2023-04-16,1.5,6.0,2,35.94,129.13,경북 경주시 북서쪽 13km 지역
2023-04-16,1.5,7.0,1,38.12,127.11,경기 연천군 북동쪽 4km 지역
2023-04-16,1.4,19.0,1,36.45,129.94,경북 영덕군 동쪽 51km 해역
2023-04-15,1.1,8.0,1,37.44,127.47,경기 양평군 남남서쪽 6km 지역
2023-04-15,1.3,12.0,1,36.35,127.87,충북 옥천군 동쪽 27km 지역
2023-04-14,1.6,18.0,1,35.91,126.2,전북 군산시 어청도 남동쪽 31km 해역
2023-04-14,1.6,16.0,2,35.76,129.19,경북 경주시 남남서쪽 11km 지역
2023-04-13,1.7,26.0,1,33.76,126.89,제주 제주시 북동쪽 44km 해역
2023-04-13,1.3,8.0,1,35.85,129.08,경북 경주시 서쪽 13km 지역
2023-04-13,0.9,7.0,1,38.13,127.09,경기 연천군 북북동쪽 4km 지역
2023-04-13,1.3,7.0,1,38.13,127.09,경기 연천군 북북동쪽 4km 지역
2023-04-13,1.6,17.0,1,33.45,125.75,제주 제주시 서쪽 73km 해역
2023-04-13,0.9,7.0,1,38.13,127.1,경기 연천군 북북동쪽 4km 지역
2023-04-12,2.1,7.0,2,38.13,127.09,경기 연천군 북북동쪽 4km 지역
2023-04-12,1.7,9.0,1,38.13,127.09,경기 연천군 북북동쪽 4km 지역
2023-04-11,1.3,19.0,1,36.57,129.62,경북 영덕군 북동쪽 28km 해역
2023-04-11,1.3,5.0,1,37.97,124.63,인천 옹진군 백령도 서북서쪽 5km 지역
2023-04-10,1.3,14.0,1,35.98,127.87,전북 무주군 동쪽 19km 지역
2023-04-10,1.3,15.0,1,35.57,128.44,경남 창녕군 서북서쪽 6km 지역
2023-04-10,1.3,17.0,1,36.56,129.6,경북 영덕군 북동쪽 26km 해역
2023-04-09,1.4,14.0,1,36.45,129.62,경북 영덕군 동쪽 23km 해역
2023-04-09,1.9,17.0,3,35.76,129.19,경북 경주시 남남서쪽 11km 지역
2023-04-08,1.6,12.0,1,35.77,129.17,경북 경주시 남남서쪽 11km 지역
2023-04-08,1.9,8.0,3,36.36,127.42,대전 대덕구 북북동쪽 2km 지역
2023-04-08,1.7,10.0,1,35.78,129.39,경북 경주시 동남동쪽 17km 지역
2023-04-07,1.8,12.0,1,37.41,125.13,인천 옹진군 연평도 서남서쪽 58km 해역
2023-04-06,1.5,9.0,2,37.25,127.83,강원 원주시 남서쪽 13km 지역
2023-04-06,2.7,12.0,2,37.94,125.6,북한 황해남도 해주 남서쪽 15km 지역
2023-04-05,1.6,12.0,1,38.31,128.57,강원 속초시 북쪽 12km 해역
2023-04-05,1.4,14.0,1,35.34,127.95,경남 산청군 남동쪽 11km 지역
2023-04-05,1.4,8.0,2,36.97,126.39,충남 서산시 북북서쪽 21km 지역
2023-04-04,1.5,9.0,1,36.97,126.43,충남 서산시 북쪽 21km 지역
2023-04-04,1.6,5.0,1,36.03,126.48,충남 서천군 서남서쪽 20km 해역
2023-04-04,1.5,13.0,1,35.76,129.18,경북 경주시 남남서쪽 11km 지역
2023-04-03,1.9,16.0,1,35.66,129.45,경북 경주시 남동쪽 30km 지역
2023-04-03,1.2,13.0,1,38.02,128.75,강원 양양군 동남동쪽 13km 해역
2023-04-03,1.8,9.0,1,35.66,124.95,전북 군산시 어청도 서남서쪽 106km 해역
2023-04-03,1.1,9.0,1,36.37,127.61,충북 옥천군 북북동쪽 8km 지역
2023-04-02,1.8,18.0,1,35.79,129.6,울산 북구 북동쪽 32km 해역
2023-04-02,1.0,9.0,1,36.05,127.25,전북 완주군 북북동쪽 18km 지역
2023-04-02,1.5,7.0,1,38.19,129.98,강원 동해시 북동쪽 106km 해역
2023-04-02,1.6,13.0,1,35.09,125.05,전남 신안군 흑산도 북서쪽 58km 해역
2023-04-01,1.1,12.0,1,35.72,129.38,경북 경주시 남동쪽 21km 지역
2023-03-30,1.0,15.0,1,35.78,129.35,경북 경주시 남동쪽 14km 지역
2023-03-30,2.9,22.0,1,35.64,125.22,전북 군산시 어청도 남서쪽 86km 해역
2023-03-29,1.3,14.0,1,35.76,129.19,경북 경주시 남남서쪽 11km 지역
2023-03-29,1.1,16.0,1,36.84,128.06,충북 제천시 남남서쪽 35km 지역
2023-03-28,1.3,11.0,1,35.76,129.37,경북 경주시 남동쪽 17km 지역
2023-03-28,1.1,14.0,1,35.09,125.07,전남 신안군 흑산도 북서쪽 57km 해역
2023-03-28,0.9,8.0,1,36.02,127.87,전북 무주군 동쪽 19km 지역
2023-03-26,1.2,7.0,1,35.77,127.95,경남 거창군 북북동쪽 10km 지역
2023-03-25,1.9,7.0,1,37.19,125.29,인천 옹진군 연평도 남서쪽 64km 해역
2023-03-23,1.5,9.0,1,35.21,127.84,경남 하동군 북북동쪽 18km 지역
2023-03-23,1.3,18.0,1,35.18,126.62,전남 함평군 북동쪽 16km 지역
2023-03-23,2.0,16.0,1,33.56,125.66,제주 제주시 서쪽 81km 해역
2023-03-22,1.0,5.0,1,36.02,129.27,경북 경주시 북북동쪽 19km 지역
2023-03-22,1.2,15.0,1,37.82,129.29,강원 동해시 북북동쪽 36km 해역
2023-03-22,2.0,24.0,1,35.03,124.43,전남 신안군 흑산도 서북서쪽 99km 해역
2023-03-21,1.0,5.0,1,34.05,125.21,전남 신안군 흑산도 남남서쪽 71km 해역
2023-03-19,1.3,15.0,1,35.43,129.35,울산 울주군 남동쪽 14km 지역
2023-03-19,1.4,15.0,1,35.41,129.37,울산 동구 남남서쪽 11km 해역
2023-03-19,1.0,8.0,1,34.78,127.39,전남 순천시 남남서쪽 21km 해역
2023-03-18,1.0,12.0,1,37.42,127.86,강원 횡성군 남서쪽 14km 지역
2023-03-18,1.3,10.0,1,37.43,127.86,강원 횡성군 서남서쪽 13km 지역
2023-03-18,1.7,25.0,1,35.81,129.92,경북 포항시 남구 동남동쪽 55km 해역
2023-03-18,1.7,11.0,1,39.38,126.21,북한 평안남도 성천 북쪽 15km 지역
2023-03-18,1.2,13.0,1,36.46,129.62,경북 영덕군 동북동쪽 23km 해역
2023-03-17,0.8,19.0,1,36.04,128.46,경북 칠곡군 북동쪽 7km 지역
2023-03-16,1.3,10.0,1,36.1,129.34,경북 포항시 북구 북북서쪽 7km 지역
2023-03-16,1.6,10.0,1,38.15,126.49,북한 개성 북북서쪽 21km 지역
2023-03-16,1.7,13.0,1,36.51,127.85,충북 보은군 동북동쪽 11km 지역
2023-03-16,1.9,13.0,2,38.64,128.41,북한 강원 회양 동쪽 71km 해역
2023-03-15,1.7,13.0,2,34.71,127.36,전남 고흥군 북북동쪽 14km 지역
2023-03-14,2.4,20.0,1,41.27,129.14,북한 함경북도 길주 북북서쪽 38km 지역
2023-03-14,1.4,5.0,1,35.98,128.21,경북 성주군 북서쪽 9km 지역
2023-03-13,1.5,12.0,1,34.65,128.09,경남 남해군 남동쪽 28km 해역
2023-03-11,1.5,16.0,1,32.97,126.11,제주 서귀포시 남서쪽 52km 해역
2023-03-11,0.4,8.0,1,36.15,127.2,충남 논산시 동남동쪽 10km 지역
2023-03-10,2.1,9.0,1,41.27,129.06,북한 함경북도 길주 북북서쪽 42km 지역
2023-03-08,1.5,20.0,1,36.13,128.13,경북 김천시 남동쪽 2km 지역
2023-03-07,2.1,16.0,1,36.79,125.63,충남 태안군 서격렬비도 북북동쪽 21km 해역
2023-03-07,1.0,9.0,1,36.61,128.64,경북 안동시 서북서쪽 9km 지역
2023-03-06,1.6,12.0,1,35.05,125.13,전남 신안군 흑산도 북북서쪽 50km 해역
2023-03-06,1.3,15.0,1,38.68,127.17,북한 강원 평강 북북서쪽 32km 지역
2023-03-06,0.6,6.0,1,38.13,127.1,경기 연천군 북북동쪽 4km 지역
2023-03-05,1.6,14.0,1,34.86,127.95,경남 남해군 동북동쪽 6km 해역
2023-03-05,1.4,8.0,1,35.98,127.96,경북 김천시 남서쪽 23km 지역
2023-03-04,1.7,18.0,1,35.61,129.8,울산 동구 동북동쪽 37km 해역
2023-03-04,0.9,8.0,1,36.03,127.84,전북 무주군 동쪽 16km 지역
2023-03-04,1.0,18.0,1,37.95,126.78,경기 파주시 북쪽 21km 지역
2023-03-04,1.7,12.0,1,35.07,125.07,전남 신안군 흑산도 북서쪽 55km 해역
2023-03-03,3.0,8.0,4,35.21,127.94,경남 진주시 서북서쪽 16km 지역
2023-03-01,1.5,13.0,1,35.47,129.47,울산 동구 남동쪽 6km 해역
2023-03-01,1.5,11.0,1,37.91,125.86,북한 황해남도 해주 남동쪽 19km 해역
2023-03-01,1.6,20.0,1,34.36,127.49,전남 고흥군 남동쪽 34km 해역
2023-03-01,1.3,12.0,1,35.77,129.19,경북 경주시 남남서쪽 10km 지역
2023-03-01,1.2,13.0,1,36.55,128.88,경북 안동시 동쪽 14km 지역
2023-03-01,1.8,17.0,1,38.85,128.29,북한 강원 회양 동북동쪽 62km 해역
2023-02-28,1.1,15.0,1,36.34,128.08,경북 상주시 남서쪽 11km 지역
2023-02-26,1.6,15.0,1,36.59,129.74,경북 영덕군 동북동쪽 39km 해역
2023-02-25,1.4,12.0,1,35.78,129.2,경북 경주시 남남서쪽 9km 지역
2023-02-25,1.9,17.0,1,33.51,127.32,전남 여수시 거문도 남쪽 57km 해역
2023-02-23,1.0,16.0,1,36.43,127.29,세종시 남쪽 18km 지역
2023-02-22,1.3,11.0,1,37.01,129.3,경북 울진군 서북서쪽 9km 지역
2023-02-22,1.2,5.0,1,38.13,127.1,경기 연천군 북북동쪽 4km 지역
2023-02-22,1.1,13.0,1,35.77,129.17,경북 경주시 남남서쪽 11km 지역
2023-02-21,1.4,11.0,1,36.96,126.46,충남 서산시 북쪽 19km 지역
2023-02-19,1.1,8.0,1,34.61,127.32,전남 고흥군 동쪽 4km 지역
2023-02-19,2.5,8.0,4,34.67,127.36,전남 고흥군 북동쪽 11km 지역
2023-02-18,1.1,17.0,1,36.23,128.34,경북 구미시 북쪽 12km 지역
2023-02-18,1.4,11.0,1,36.55,125.49,충남 태안군 서격렬비도 남서쪽 8km 해역
2023-02-18,1.7,13.0,1,35.08,125.07,전남 신안군 흑산도 북서쪽 56km 해역
2023-02-17,1.0,9.0,1,36.82,128.76,경북 봉화군 남남동쪽 8km 지역
2023-02-16,1.7,15.0,2,36.05,129.14,경북 영천시 동북동쪽 20km 지역
2023-02-15,1.5,9.0,1,37.95,124.57,인천 옹진군 백령도 서쪽 10km 해역
2023-02-14,1.7,9.0,1,37.95,124.63,인천 옹진군 백령도 서쪽 4km 지역
2023-02-14,1.6,5.0,1,35.81,129.27,경북 경주시 남동쪽 7km 지역
2023-02-14,1.8,21.0,1,35.87,129.69,경북 포항시 남구 동남동쪽 34km 해역
2023-02-14,1.4,14.0,1,36.13,127.56,충남 금산군 동북동쪽 7km 지역
2023-02-14,1.7,9.0,1,34.84,127.42,전남 순천시 남남서쪽 14km 지역
2023-02-13,1.9,9.0,3,34.61,127.34,전남 고흥군 동쪽 6km 지역
2023-02-13,1.9,11.0,1,33.54,126.27,제주 제주시 서쪽 25km 해역
2023-02-13,1.9,16.0,1,35.08,125.07,전남 신안군 흑산도 북서쪽 56km 해역
2023-02-13,1.9,13.0,1,35.09,125.07,전남 신안군 흑산도 북서쪽 57km 해역
2023-02-12,1.4,18.0,1,36.08,126.74,충남 서천군 동쪽 4km 지역
2023-02-12,1.2,15.0,1,35.53,129.56,울산 동구 동북동쪽 13km 해역
2023-02-11,1.0,12.0,1,36.23,127.37,충남 금산군 북서쪽 17km 지역
2023-02-11,1.3,9.0,1,38.13,127.1,경기 연천군 북북동쪽 4km 지역
2023-02-11,2.3,13.0,3,36.52,127.85,충북 보은군 동북동쪽 11km 지역
2023-02-11,1.2,16.0,1,36.43,128.68,경북 의성군 북쪽 9km 지역
2023-02-10,1.5,12.0,1,35.51,128.89,경남 밀양시 동쪽 13km 지역
2023-02-10,1.2,13.0,1,36.07,128.28,경북 김천시 동남동쪽 17km 지역
2023-02-10,1.4,12.0,1,36.29,126.83,충남 부여군 서북서쪽 7km 지역
2023-02-09,2.1,10.0,1,41.29,129.27,북한 함경북도 길주 북쪽 38km 지역
2023-02-08,1.2,13.0,1,36.91,126.4,충남 서산시 북북서쪽 15km 해역
2023-02-07,0.9,16.0,1,36.52,127.97,경북 문경시 서남서쪽 21km 지역
2023-02-07,1.4,8.0,1,33.53,126.88,제주 제주시 동쪽 33km 지역
2023-02-07,1.7,13.0,1,34.52,124.89,전남 신안군 흑산도 서남서쪽 51km 해역
2023-02-06,1.4,10.0,1,33.53,126.78,제주 제주시 동쪽 23km 지역
2023-02-06,1.0,17.0,1,35.91,126.2,전북 군산시 어청도 남동쪽 31km 해역
2023-02-06,1.9,18.0,1,35.91,126.19,전북 군산시 어청도 남동쪽 30km 해역
2023-02-05,0.9,12.0,1,34.63,128.03,경남 남해군 남남동쪽 26km 해역
2023-02-05,1.9,6.0,1,35.12,124.67,전남 신안군 흑산도 북서쪽 85km 해역
2023-02-04,1.3,13.0,1,36.23,127.37,충남 금산군 북서쪽 17km 지역
2023-02-04,1.8,7.0,1,34.14,125.02,전남 신안군 흑산도 남남서쪽 69km 해역
2023-02-03,1.4,18.0,1,35.91,126.2,전북 군산시 어청도 남동쪽 31km 해역
2023-02-02,1.4,11.0,1,37.12,128.06,충북 제천시 서쪽 12km 지역
2023-02-01,1.4,12.0,1,36.77,128.4,경북 예천군 북북서쪽 14km 지역
2023-02-01,1.5,10.0,1,35.9,128.39,경북 성주군 동남동쪽 10km 지역
2023-02-01,1.4,10.0,1,37.95,125.66,북한 황해남도 해주 남남서쪽 11km 지역
2023-01-31,1.3,17.0,1,35.06,125.07,전남 신안군 흑산도 북서쪽 54km 해역
2023-01-30,1.8,6.0,1,36.04,125.0,충남 태안군 서격렬비도 남서쪽 80km 해역
2023-01-30,1.6,7.0,1,36.08,129.33,경북 포항시 북구 북서쪽 5km 지역
2023-01-29,1.7,12.0,1,35.76,129.38,경북 경주시 남동쪽 18km 지역
2023-01-29,1.7,16.0,1,35.91,126.2,전북 군산시 어청도 남동쪽 31km 해역
2023-01-28,1.5,20.0,1,35.77,127.49,전북 진안군 동남동쪽 6km 지역
2023-01-27,1.1,7.0,1,35.99,127.49,충남 금산군 남쪽 13km 지역
2023-01-27,1.6,18.0,1,35.92,126.19,전북 군산시 어청도 남동쪽 29km 해역
2023-01-26,1.9,19.0,1,35.92,126.19,전북 군산시 어청도 남동쪽 29km 해역
2023-01-26,1.7,6.0,1,38.87,126.39,북한 황해북도 연산 동쪽 12km 지역
2023-01-26,1.7,15.0,1,38.68,126.41,북한 황해북도 신계 북북서쪽 23km 지역
2023-01-25,1.6,11.0,1,37.33,128.79,강원 정선군 동남동쪽 13km 지역
2023-01-24,1.6,8.0,1,36.0,129.34,경북 포항시 남구 서남서쪽 2km 지역
2023-01-24,1.7,10.0,1,37.43,127.62,경기 양평군 동남동쪽 14km 지역
2023-01-24,1.6,5.0,1,38.12,127.1,경기 연천군 북동쪽 3km 지역
2023-01-23,1.4,17.0,1,36.36,129.51,경북 영덕군 동남동쪽 14km 해역
2023-01-23,2.9,15.0,2,37.9,125.71,북한 황해남도 해주 남쪽 16km 해역
2023-01-23,1.1,18.0,1,37.01,127.68,충북 충주시 서쪽 22km 지역
2023-01-23,1.8,18.0,2,35.16,128.43,경남 창원시 마산합포구 서남서쪽 13km 지역
2023-01-22,1.4,15.0,1,36.45,129.62,경북 영덕군 동쪽 23km 해역
2023-01-21,1.4,15.0,1,36.46,129.62,경북 영덕군 동북동쪽 23km 해역
2023-01-21,2.5,15.0,1,36.46,129.63,경북 영덕군 동북동쪽 24km 해역
2023-01-21,1.4,6.0,1,35.79,127.8,경남 거창군 북서쪽 15km 지역
2023-01-21,1.6,13.0,1,36.46,129.63,경북 영덕군 동북동쪽 24km 해역
2023-01-21,1.8,14.0,1,36.46,129.6,경북 영덕군 동북동쪽 22km 해역
2023-01-21,1.5,12.0,1,36.46,129.61,경북 영덕군 동북동쪽 22km 해역
2023-01-19,1.7,12.0,1,35.1,125.07,전남 신안군 흑산도 북북서쪽 57km 해역
2023-01-19,1.5,16.0,1,36.31,128.2,경북 상주시 남남동쪽 12km 지역
2023-01-19,1.3,12.0,1,35.77,129.18,경북 경주시 남남서쪽 10km 지역
2023-01-18,1.7,13.0,2,34.98,129.01,부산 서구 남쪽 13km 해역
2023-01-17,1.8,27.0,1,37.71,129.67,강원 삼척시 동북동쪽 53km 해역
2023-01-17,1.9,23.0,1,36.34,125.37,충남 태안군 서격렬비도 남남서쪽 34km 해역
2023-01-16,1.7,7.0,2,36.89,126.75,충남 당진시 동쪽 9km 지역
2023-01-16,1.9,11.0,1,33.32,126.25,제주 제주시 남서쪽 33km 지역
2023-01-15,1.6,13.0,1,36.88,127.87,충북 괴산군 북동쪽 10km 지역
2023-01-14,1.8,5.0,2,35.94,127.46,전북 진안군 북쪽 17km 지역
2023-01-14,2.1,11.0,1,35.08,125.07,전남 신안군 흑산도 북서쪽 56km 해역
2023-01-13,1.7,8.0,1,36.58,128.77,경북 안동시 동북동쪽 4km 지역
2023-01-13,1.7,10.0,1,35.8,129.45,경북 경주시 동남동쪽 21km 지역
2023-01-12,1.2,9.0,1,36.62,128.68,경북 안동시 북서쪽 7km 지역
2023-01-11,1.2,20.0,1,36.09,128.18,경북 김천시 남동쪽 8km 지역
2023-01-11,1.3,15.0,1,36.56,129.48,경북 영덕군 북북동쪽 19km 해역
2023-01-10,1.3,8.0,1,36.49,129.11,경북 청송군 북동쪽 8km 지역
2023-01-09,1.3,12.0,1,36.41,127.76,충북 보은군 남남동쪽 9km 지역
2023-01-09,1.3,6.0,1,36.92,126.59,충남 당진시 북서쪽 6km 지역
2023-01-09,1.2,18.0,1,37.74,126.19,인천 강화군 서쪽 26km 해역
2023-01-09,3.7,19.0,4,37.74,126.2,인천 강화군 서쪽 25km 해역
2023-01-08,1.3,16.0,1,35.97,129.41,경북 포항시 남구 남동쪽 6km 지역
2023-01-08,1.6,17.0,1,36.33,125.37,충남 태안군 서격렬비도 남남서쪽 35km 해역
2023-01-07,1.7,19.0,1,36.34,125.39,충남 태안군 서격렬비도 남남서쪽 33km 해역
2023-01-07,1.3,6.0,1,35.84,127.32,전북 진안군 서북서쪽 11km 지역
2023-01-07,1.9,15.0,1,34.54,124.92,전남 신안군 흑산도 서남서쪽 48km 해역
2023-01-07,1.9,16.0,1,34.52,124.88,전남 신안군 흑산도 서남서쪽 52km 해역
2023-01-07,2.2,14.0,1,34.56,124.95,전남 신안군 흑산도 서남서쪽 45km 해역
2023-01-07,2.4,14.0,1,34.52,124.9,전남 신안군 흑산도 서남서쪽 50km 해역
2023-01-06,0.7,7.0,1,36.34,127.34,대전 유성구 남남서쪽 3km 지역
2023-01-05,2.4,24.0,1,33.38,127.23,제주 서귀포시 동북동쪽 64km 해역
2023-01-04,1.3,19.0,1,34.78,126.32,전남 목포시 서남서쪽 8km 지역
2023-01-04,1.9,14.0,1,39.46,126.26,북한 평안남도 성천 북쪽 25km 지역
2023-01-02,1.8,15.0,1,36.23,129.47,경북 영덕군 남남동쪽 23km 해역
2023-01-01,1.3,11.0,1,36.27,126.71,충남 부여군 서쪽 18km 지역
2022-12-31,1.6,13.0,1,33.41,127.23,제주 서귀포시 동북동쪽 65km 해역
2022-12-31,1.9,10.0,2,36.27,126.71,충남 부여군 서쪽 18km 지역
2022-12-30,1.3,13.0,1,35.73,129.17,경북 경주시 남남서쪽 15km 지역
2022-12-30,1.4,17.0,1,36.64,129.74,경북 영덕군 북동쪽 42km 해역
2022-12-29,1.2,16.0,1,36.43,127.3,세종시 남쪽 18km 지역
2022-12-29,1.2,14.0,1,36.12,127.84,충북 영동군 남동쪽 8km 지역
2022-12-28,1.1,5.0,1,36.8,129.34,경북 울진군 남남서쪽 22km 지역
2022-12-28,1.0,12.0,1,36.75,128.83,경북 안동시 북북동쪽 22km 지역
2022-12-27,1.4,7.0,1,36.81,126.25,충남 태안군 북북서쪽 8km 지역
2022-12-26,1.1,10.0,1,36.27,126.71,충남 부여군 서쪽 18km 지역
2022-12-26,1.8,8.0,1,39.04,126.79,북한 황해북도 신평 북북동쪽 16km 지역
2022-12-25,1.4,10.0,1,36.27,126.71,충남 부여군 서쪽 18km 지역
2022-12-25,2.6,14.0,3,36.51,128.65,경북 안동시 남서쪽 10km 지역
2022-12-24,1.9,10.0,1,35.71,129.34,경북 경주시 남남동쪽 19km 지역
2022-12-24,1.8,18.0,1,35.86,129.67,경북 포항시 남구 동남동쪽 32km 해역
2022-12-23,0.7,8.0,1,35.42,128.8,경남 밀양시 남남동쪽 10km 지역
2022-12-23,1.7,5.0,1,35.71,128.99,경북 청도군 동북동쪽 24km 지역
2022-12-22,1.4,9.0,1,37.54,129.25,강원 동해시 동쪽 12km 해역
2022-12-21,1.4,8.0,1,38.18,127.62,강원 화천군 북서쪽 11km 지역
